Time,Load,Temperature,Day,Month,Hour,Day_of_week,Is_holiday
2021-04-24 08:00:00,50202.5,3.7,24,4,8,5,0
2021-11-15 09:00:00,68009.4,5.2,15,11,9,0,0
2021-08-28 04:00:00,40218.9,12.0,28,8,4,5,0
2021-01-18 01:00:00,51200.7,-1.2,18,1,1,0,0
2021-10-20 13:00:00,72813.9,16.8,20,10,13,2,0
2021-08-04 03:00:00,42119.7,13.2,4,8,3,2,0
2021-03-17 04:00:00,52060.5,1.0,17,3,4,2,0
2021-09-07 06:00:00,54014.2,12.0,7,9,6,1,0
2021-04-29 02:00:00,46825.0,9.6,29,4,2,3,0
2021-10-14 02:00:00,48541.5,6.5,14,10,2,3,0
2021-07-22 06:00:00,52002.9,13.1,22,7,6,3,0
2021-05-06 08:00:00,68596.6,4.9,6,5,8,3,0
2021-08-23 00:00:00,41818.3,14.8,23,8,0,0,0
2021-09-19 10:00:00,48868.8,12.5,19,9,10,6,0
2021-04-30 04:00:00,49997.9,5.1,30,4,4,4,0
2021-04-14 13:00:00,70123.8,5.2,14,4,13,2,0
2021-03-07 02:00:00,46515.0,-1.6,7,3,2,6,0
2021-12-01 19:00:00,75709.6,6.4,1,12,19,2,0
2021-10-22 17:00:00,67173.9,8.7,22,10,17,4,0
2021-09-14 06:00:00,53899.1,11.4,14,9,6,1,0
2021-11-06 20:00:00,60128.3,5.7,6,11,20,5,0
2021-06-12 16:00:00,53806.8,21.2,12,6,16,5,0
2021-06-18 06:00:00,55136.1,17.5,18,6,6,4,0
2021-09-09 13:00:00,66202.9,23.7,9,9,13,3,0
2021-09-17 06:00:00,54048.5,12.0,17,9,6,4,0
2021-01-15 18:00:00,73442.9,-1.9,15,1,18,4,0
2021-08-13 22:00:00,52548.8,20.2,13,8,22,4,0
2021-11-02 12:00:00,68599.2,9.0,2,11,12,1,0
2021-11-14 19:00:00,56810.8,7.0,14,11,19,6,0
2021-05-19 02:00:00,45575.1,7.1,19,5,2,2,0
2021-09-20 10:00:00,64888.3,11.3,20,9,10,0,0
2021-06-21 17:00:00,64652.9,23.4,21,6,17,0,0
2021-09-28 00:00:00,48476.2,14.5,28,9,0,1,0
2021-08-22 10:00:00,46858.8,17.7,22,8,10,6,0
2021-01-30 13:00:00,60860.0,1.5,30,1,13,5,0
2021-05-29 21:00:00,47751.7,13.0,29,5,21,5,0
2021-10-13 18:00:00,66517.7,9.1,13,10,18,2,0
2021-03-04 10:00:00,69268.0,5.9,4,3,10,3,0
2021-07-14 20:00:00,60834.0,18.7,14,7,20,2,0
2021-10-12 10:00:00,70593.9,8.4,12,10,10,1,0
2021-11-09 17:00:00,72122.2,7.2,9,11,17,1,0
2021-12-25 13:00:00,52410.4,0.3,25,12,13,5,1
2021-02-28 14:00:00,50692.2,7.4,28,2,14,6,0
2021-06-16 20:00:00,61877.4,25.9,16,6,20,2,0
2021-11-12 05:00:00,51559.2,2.9,12,11,5,4,0
2021-11-24 14:00:00,70327.1,5.0,24,11,14,2,0
2021-09-02 09:00:00,63110.6,13.0,2,9,9,3,0
2021-12-22 23:00:00,56709.1,-4.3,22,12,23,2,0
2021-09-21 07:00:00,60490.3,8.8,21,9,7,1,0
2021-05-14 13:00:00,57614.9,12.9,14,5,13,4,0
2021-11-22 14:00:00,71376.2,5.2,22,11,14,0,0
2021-08-13 11:00:00,64279.0,23.9,13,8,11,4,0
2021-01-09 18:00:00,63473.8,-0.8,9,1,18,5,0
2021-02-14 03:00:00,52281.6,-10.8,14,2,3,6,0
2021-12-29 10:00:00,56670.9,5.8,29,12,10,2,0
2021-08-10 20:00:00,56933.6,19.3,10,8,20,1,0
2021-03-14 00:00:00,51778.3,3.8,14,3,0,6,0
2021-10-18 07:00:00,62682.2,5.9,18,10,7,0,0
2021-05-30 17:00:00,45719.0,17.8,30,5,17,6,0
2021-05-12 08:00:00,64226.0,10.6,12,5,8,2,0
2021-10-27 00:00:00,53808.2,8.1,27,10,0,2,0
2021-10-26 03:00:00,49180.3,7.1,26,10,3,1,0
2021-06-27 00:00:00,42182.1,15.8,27,6,0,6,0
2021-02-06 05:00:00,50239.9,2.3,6,2,5,5,0
2021-06-05 14:00:00,52517.3,21.4,5,6,14,5,0
2021-07-13 02:00:00,45757.6,17.3,13,7,2,1,0
2021-10-19 00:00:00,50903.6,7.6,19,10,0,1,0
2021-08-23 09:00:00,63285.8,15.1,23,8,9,0,0
2021-05-24 20:00:00,50047.1,14.0,24,5,20,0,1
2021-02-21 16:00:00,47155.3,14.5,21,2,16,6,0
2021-04-29 10:00:00,66533.4,10.3,29,4,10,3,0
2021-06-18 18:00:00,63966.2,30.2,18,6,18,4,0
2021-04-16 18:00:00,64312.9,7.3,16,4,18,4,0
2021-07-19 23:00:00,51626.8,15.6,19,7,23,0,0
2021-03-03 11:00:00,69781.4,7.1,3,3,11,2,0
2021-12-02 07:00:00,71963.2,2.4,2,12,7,3,0
2021-07-07 00:00:00,49924.4,16.8,7,7,0,2,0
2021-12-20 06:00:00,57594.5,0.7,20,12,6,0,0
2021-06-15 07:00:00,59561.9,14.4,15,6,7,1,0
2021-06-30 03:00:00,45417.1,15.1,30,6,3,2,0
2021-04-08 21:00:00,63950.5,2.9,8,4,21,3,0
2021-01-27 15:00:00,72286.4,1.0,27,1,15,2,0
2021-10-19 02:00:00,47977.1,7.4,19,10,2,1,0
2021-06-28 11:00:00,68970.6,24.1,28,6,11,0,0
2021-03-24 03:00:00,51064.3,1.8,24,3,3,2,0
2021-09-24 11:00:00,68476.5,15.1,24,9,11,4,0
2021-02-08 11:00:00,74415.3,-4.7,8,2,11,0,0
2021-03-22 08:00:00,67640.4,2.0,22,3,8,0,0
2021-01-29 09:00:00,72289.0,3.3,29,1,9,4,0
2021-07-21 16:00:00,61621.9,22.0,21,7,16,2,0
2021-11-07 06:00:00,46419.5,5.2,7,11,6,6,0
2021-09-03 23:00:00,47871.5,13.7,3,9,23,4,0
2021-05-04 03:00:00,49407.0,6.1,4,5,3,1,0
2021-04-04 00:00:00,43422.9,2.2,4,4,0,6,0
2021-01-21 06:00:00,63870.6,6.0,21,1,6,3,0
2021-07-08 20:00:00,59594.4,17.9,8,7,20,3,0
2021-08-30 02:00:00,40552.7,13.8,30,8,2,0,0
2021-11-28 01:00:00,47521.7,0.4,28,11,1,6,0
2021-06-04 08:00:00,57189.9,16.9,4,6,8,4,0
2021-03-29 08:00:00,66432.9,6.4,29,3,8,0,0
2021-02-07 17:00:00,61146.2,-1.8,7,2,17,6,0
2021-04-11 23:00:00,51785.7,5.2,11,4,23,6,0
2021-04-15 16:00:00,65603.3,6.5,15,4,16,3,0
2021-08-01 23:00:00,44106.7,14.2,1,8,23,6,0
2021-02-15 22:00:00,66171.1,0.1,15,2,22,0,0
2021-01-03 06:00:00,42264.5,0.3,3,1,6,6,0
2021-02-22 19:00:00,70009.0,8.3,22,2,19,0,0
2021-04-05 01:00:00,42636.6,2.7,5,4,1,0,1
2021-10-16 23:00:00,49007.1,6.0,16,10,23,5,0
2021-04-30 03:00:00,48789.8,5.4,30,4,3,4,0
2021-03-22 00:00:00,49676.7,2.3,22,3,0,0,0
2021-10-23 17:00:00,54555.5,9.8,23,10,17,5,0
2021-11-29 05:00:00,52916.8,0.0,29,11,5,0,0
2021-10-15 16:00:00,65078.6,12.4,15,10,16,4,0
2021-01-24 02:00:00,45110.1,0.1,24,1,2,6,0
2021-05-12 12:00:00,67667.1,12.2,12,5,12,2,0
2021-01-15 19:00:00,71336.4,-2.1,15,1,19,4,0
2021-08-19 10:00:00,65409.1,16.3,19,8,10,3,0
2021-05-23 11:00:00,52321.6,11.0,23,5,11,6,0
2021-04-03 13:00:00,54526.5,7.3,3,4,13,5,0
2021-07-12 03:00:00,41763.6,14.5,12,7,3,0,0
2021-03-28 23:00:00,51932.6,8.2,28,3,23,6,0
2021-02-16 02:00:00,54961.9,0.8,16,2,2,1,0
2021-11-30 07:00:00,74126.5,1.5,30,11,7,1,0
2021-03-21 03:00:00,45851.2,1.5,21,3,3,6,0
2021-12-17 08:00:00,70353.2,3.7,17,12,8,4,0
2021-01-17 17:00:00,60382.1,-1.4,17,1,17,6,0
2021-01-26 23:00:00,61100.1,-0.2,26,1,23,1,0
2021-12-01 16:00:00,77020.5,7.0,1,12,16,2,0
2021-08-11 11:00:00,63695.5,19.8,11,8,11,2,0
2021-03-15 08:00:00,69084.7,2.7,15,3,8,0,0
2021-11-05 00:00:00,55008.8,5.6,5,11,0,4,0
2021-02-11 05:00:00,60213.8,-8.9,11,2,5,3,0
2021-04-25 17:00:00,47876.5,11.4,25,4,17,6,0
2021-10-29 07:00:00,65776.8,4.8,29,10,7,4,0
2021-09-09 06:00:00,54513.1,12.4,9,9,6,3,0
2021-10-30 21:00:00,54577.6,9.9,30,10,21,5,0
2021-08-23 22:00:00,54936.8,14.4,23,8,22,0,0
2021-08-17 06:00:00,53647.3,11.1,17,8,6,1,0
2021-12-30 17:00:00,62873.2,11.8,30,12,17,3,0
2021-10-18 04:00:00,45941.3,6.3,18,10,4,0,0
2021-05-23 10:00:00,49767.1,10.2,23,5,10,6,0
2021-05-23 19:00:00,47554.2,13.8,23,5,19,6,0
2021-10-14 11:00:00,72456.1,9.1,14,10,11,3,0
2021-02-01 06:00:00,59881.2,-2.3,1,2,6,0,0
2021-07-07 18:00:00,62425.2,21.5,7,7,18,2,0
2021-02-09 17:00:00,71867.2,-6.2,9,2,17,1,0
2021-06-19 23:00:00,46930.8,22.2,19,6,23,5,0
2021-01-30 11:00:00,60835.3,1.2,30,1,11,5,0
2021-12-21 12:00:00,68490.3,-0.9,21,12,12,1,0
2021-02-14 22:00:00,60987.3,-6.4,14,2,22,6,0
2021-12-04 01:00:00,55240.9,1.2,4,12,1,5,0
2021-10-07 04:00:00,45688.4,7.6,7,10,4,3,0
2021-08-15 00:00:00,41564.0,17.3,15,8,0,6,0
2021-08-15 10:00:00,48377.8,20.7,15,8,10,6,0
2021-09-05 07:00:00,39239.8,10.2,5,9,7,6,0
2021-02-22 09:00:00,68214.4,3.9,22,2,9,0,0
2021-04-14 07:00:00,65042.6,-1.5,14,4,7,2,0
2021-12-25 06:00:00,40579.1,-0.4,25,12,6,5,1
2021-12-29 22:00:00,52341.2,6.9,29,12,22,2,0
2021-03-25 08:00:00,66747.9,3.7,25,3,8,3,0
2021-08-05 23:00:00,48560.0,15.2,5,8,23,3,0
2021-08-06 08:00:00,59618.4,15.1,6,8,8,4,0
2021-08-25 17:00:00,62877.2,19.4,25,8,17,2,0
2021-11-23 03:00:00,53423.5,0.5,23,11,3,1,0
2021-12-16 16:00:00,71054.4,6.5,16,12,16,3,0
2021-04-28 03:00:00,46607.1,3.8,28,4,3,2,0
2021-07-25 03:00:00,39069.1,17.3,25,7,3,6,0
2021-12-26 15:00:00,50659.9,-0.5,26,12,15,6,1
2021-04-16 05:00:00,54803.8,0.7,16,4,5,4,0
2021-06-09 09:00:00,64216.8,18.1,9,6,9,2,0
2021-12-03 02:00:00,55577.5,-0.9,3,12,2,4,0
2021-10-16 04:00:00,46823.3,5.1,16,10,4,5,0
2021-10-18 03:00:00,44334.5,6.5,18,10,3,0,0
2021-07-20 19:00:00,61683.9,20.6,20,7,19,1,0
2021-04-11 11:00:00,55737.6,11.2,11,4,11,6,0
2021-02-26 23:00:00,55633.8,3.8,26,2,23,4,0
2021-09-08 21:00:00,59019.7,17.4,8,9,21,2,0
2021-05-30 05:00:00,38194.3,6.0,30,5,5,6,0
2021-06-06 13:00:00,50353.3,17.7,6,6,13,6,0
2021-08-01 09:00:00,44516.6,14.9,1,8,9,6,0
2021-09-04 09:00:00,51720.1,13.7,4,9,9,5,0
2021-06-24 07:00:00,58543.1,14.6,24,6,7,3,0
2021-07-03 18:00:00,51730.7,22.6,3,7,18,5,0
2021-01-11 09:00:00,73951.8,-3.8,11,1,9,0,0
2021-08-17 20:00:00,59953.4,14.6,17,8,20,1,0
2021-09-19 06:00:00,39049.4,10.1,19,9,6,6,0
2021-03-16 05:00:00,56109.2,2.3,16,3,5,1,0
2021-11-25 01:00:00,53956.6,1.8,25,11,1,3,0
2021-01-30 17:00:00,60556.6,0.1,30,1,17,5,0
2021-05-19 15:00:00,63791.4,13.0,19,5,15,2,0
2021-04-26 05:00:00,47954.2,0.2,26,4,5,0,0
2021-10-28 09:00:00,70324.3,5.8,28,10,9,3,0
2021-02-03 18:00:00,75736.0,7.0,3,2,18,2,0
2021-05-30 18:00:00,47627.7,17.7,30,5,18,6,0
2021-01-31 05:00:00,47144.8,-3.3,31,1,5,6,0
2021-10-31 08:00:00,47034.0,9.1,31,10,8,6,0
2021-01-21 22:00:00,63871.1,6.1,21,1,22,3,0
2021-07-03 15:00:00,51162.8,22.7,3,7,15,5,0
2021-05-17 21:00:00,57359.9,10.6,17,5,21,0,0
2021-08-03 18:00:00,59729.3,18.0,3,8,18,1,0
2021-08-31 22:00:00,55835.3,13.5,31,8,22,1,0
2021-02-14 13:00:00,57884.0,-2.6,14,2,13,6,0
2021-10-05 11:00:00,68687.8,11.7,5,10,11,1,0
2021-09-12 01:00:00,39290.1,15.1,12,9,1,6,0
2021-08-17 03:00:00,45651.8,11.5,17,8,3,1,0
2021-12-28 21:00:00,56113.9,5.0,28,12,21,1,0
2021-10-04 20:00:00,64103.2,11.7,4,10,20,0,0
2021-03-07 17:00:00,54127.7,5.2,7,3,17,6,0
2021-11-22 16:00:00,69642.1,4.4,22,11,16,0,0
2021-11-27 19:00:00,63111.1,1.2,27,11,19,5,0
2021-08-26 20:00:00,59578.0,13.9,26,8,20,3,0
2021-09-09 01:00:00,45849.2,14.2,9,9,1,3,0
2021-06-09 22:00:00,55553.4,17.6,9,6,22,2,0
2021-01-18 19:00:00,74038.0,1.8,18,1,19,0,0
2021-12-19 19:00:00,61657.3,3.6,19,12,19,6,0
2021-05-21 12:00:00,69055.4,14.4,21,5,12,4,0
2021-06-06 04:00:00,36793.4,14.6,6,6,4,6,0
2021-02-20 00:00:00,52096.1,3.7,20,2,0,5,0
2021-07-21 22:00:00,54831.8,17.2,21,7,22,2,0
2021-02-07 10:00:00,58404.5,-1.8,7,2,10,6,0
2021-10-31 20:00:00,55238.3,12.5,31,10,20,6,0
2021-03-18 11:00:00,70463.6,2.7,18,3,11,3,0
2021-04-15 13:00:00,70166.0,5.9,15,4,13,3,0
2021-07-19 07:00:00,57243.8,14.9,19,7,7,0,0
2021-06-28 16:00:00,65939.4,27.1,28,6,16,0,0
2021-11-16 02:00:00,47241.1,4.3,16,11,2,1,0
2021-12-23 17:00:00,68466.4,1.1,23,12,17,3,0
2021-02-12 02:00:00,58256.4,-10.4,12,2,2,4,0
2021-03-16 12:00:00,72851.8,4.6,16,3,12,1,0
2021-02-28 21:00:00,52938.5,2.8,28,2,21,6,0
2021-03-28 22:00:00,54159.4,8.6,28,3,22,6,0
2021-08-05 12:00:00,64857.5,18.9,5,8,12,3,0
2021-11-02 23:00:00,53516.1,5.2,2,11,23,1,0
2021-08-04 18:00:00,59290.5,18.5,4,8,18,2,0
2021-02-27 18:00:00,58058.6,5.0,27,2,18,5,0
2021-10-02 21:00:00,52906.8,14.9,2,10,21,5,0
2021-06-26 02:00:00,42059.8,13.4,26,6,2,5,0
2021-02-23 00:00:00,52864.4,5.6,23,2,0,1,0
2021-09-10 16:00:00,60699.6,23.1,10,9,16,4,0
2021-12-02 18:00:00,77945.5,0.7,2,12,18,3,0
2021-05-26 17:00:00,63806.6,11.9,26,5,17,2,0
2021-05-30 04:00:00,38423.4,6.5,30,5,4,6,0
2021-06-15 12:00:00,67415.9,22.3,15,6,12,1,0
2021-09-24 02:00:00,47008.9,12.7,24,9,2,4,0
2021-11-07 04:00:00,46261.9,5.2,7,11,4,6,0
2021-06-16 03:00:00,45614.1,13.8,16,6,3,2,0
2021-04-20 10:00:00,67742.2,8.6,20,4,10,1,0
2021-10-04 04:00:00,42692.6,12.2,4,10,4,0,0
2021-12-28 03:00:00,45185.2,2.8,28,12,3,1,0
2021-03-02 00:00:00,53081.1,1.6,2,3,0,1,0
2021-03-18 21:00:00,64417.4,1.1,18,3,21,3,0
2021-01-08 15:00:00,66988.2,0.6,8,1,15,4,0
2021-12-02 15:00:00,75572.2,2.2,2,12,15,3,0
2021-04-29 14:00:00,67235.7,12.2,29,4,14,3,0
2021-06-22 11:00:00,68545.4,16.7,22,6,11,1,0
2021-12-21 18:00:00,69320.3,-2.2,21,12,18,1,0
2021-08-11 00:00:00,44944.5,15.0,11,8,0,2,0
2021-07-20 04:00:00,45414.2,13.0,20,7,4,1,0
2021-03-01 08:00:00,67680.6,0.5,1,3,8,0,0
2021-12-10 17:00:00,73494.8,0.5,10,12,17,4,0
2021-05-29 17:00:00,49662.5,15.8,29,5,17,5,0
2021-05-12 03:00:00,45246.3,11.0,12,5,3,2,0
2021-12-10 22:00:00,60247.5,-0.1,10,12,22,4,0
2021-05-04 19:00:00,67148.1,10.6,4,5,19,1,0
2021-05-05 18:00:00,67358.4,7.9,5,5,18,2,0
2021-10-05 02:00:00,45260.6,10.4,5,10,2,1,0
2021-03-15 06:00:00,59112.7,2.5,15,3,6,0,0
2021-12-28 06:00:00,49767.8,2.8,28,12,6,1,0
2021-07-09 19:00:00,60987.1,17.5,9,7,19,4,0
2021-01-15 23:00:00,58746.3,-2.6,15,1,23,4,0
2021-10-08 13:00:00,64878.2,13.6,8,10,13,4,0
2021-03-28 10:00:00,52561.8,5.8,28,3,10,6,0
2021-08-30 00:00:00,42920.7,13.9,30,8,0,0,0
2021-02-08 18:00:00,74250.8,-5.2,8,2,18,0,0
2021-05-05 05:00:00,53699.0,6.2,5,5,5,2,0
2021-01-28 16:00:00,70980.6,3.7,28,1,16,3,0
2021-12-13 05:00:00,52172.8,4.8,13,12,5,0,0
2021-01-21 03:00:00,54973.4,5.2,21,1,3,3,0
2021-05-22 11:00:00,59028.6,11.5,22,5,11,5,0
2021-03-13 20:00:00,61820.7,4.7,13,3,20,5,0
2021-09-25 06:00:00,46356.0,11.9,25,9,6,5,0
2021-03-20 08:00:00,54500.2,-2.4,20,3,8,5,0
2021-07-14 08:00:00,63937.1,16.5,14,7,8,2,0
2021-04-28 10:00:00,65342.4,10.7,28,4,10,2,0
2021-10-01 19:00:00,64463.0,14.3,1,10,19,4,0
2021-05-30 08:00:00,43362.1,9.8,30,5,8,6,0
2021-12-05 19:00:00,62246.2,1.3,5,12,19,6,0
2021-07-12 13:00:00,68173.3,22.8,12,7,13,0,0
2021-08-17 12:00:00,67933.8,15.2,17,8,12,1,0
2021-05-29 05:00:00,43500.3,7.2,29,5,5,5,0
2021-05-26 18:00:00,63545.4,11.8,26,5,18,2,0
2021-01-18 14:00:00,73596.8,2.0,18,1,14,0,0
2021-09-02 12:00:00,64730.2,17.9,2,9,12,3,0
2021-05-26 13:00:00,69362.1,11.4,26,5,13,2,0
2021-12-06 00:00:00,52142.5,0.5,6,12,0,0,0
2021-02-02 00:00:00,55662.5,1.8,2,2,0,1,0
2021-02-01 10:00:00,73017.6,-0.8,1,2,10,0,0
2021-07-27 01:00:00,46108.8,16.8,27,7,1,1,0
2021-12-14 14:00:00,71632.2,5.9,14,12,14,1,0
2021-09-01 18:00:00,61243.3,19.0,1,9,18,2,0
2021-06-19 02:00:00,45651.4,20.5,19,6,2,5,0
2021-07-26 13:00:00,66488.5,23.7,26,7,13,0,0
2021-06-13 05:00:00,38834.7,11.2,13,6,5,6,0
2021-05-01 00:00:00,46026.5,6.4,1,5,0,5,1
2021-02-28 13:00:00,52997.2,6.6,28,2,13,6,0
2021-05-01 18:00:00,49914.4,10.8,1,5,18,5,1
2021-08-19 05:00:00,47090.4,14.9,19,8,5,3,0
2021-12-05 02:00:00,47952.6,2.2,5,12,2,6,0
2021-02-05 18:00:00,71437.6,4.3,5,2,18,4,0
2021-08-13 09:00:00,61710.4,20.3,13,8,9,4,0
2021-09-09 22:00:00,55197.5,18.2,9,9,22,3,0
2021-06-13 07:00:00,40641.2,12.0,13,6,7,6,0
2021-05-10 17:00:00,62395.6,20.9,10,5,17,0,0
2021-12-28 14:00:00,62067.2,5.6,28,12,14,1,0
2021-09-06 14:00:00,63093.1,22.4,6,9,14,0,0
2021-03-04 16:00:00,67652.0,7.4,4,3,16,3,0
2021-12-15 12:00:00,74831.5,6.5,15,12,12,2,0
2021-11-29 17:00:00,75448.6,1.0,29,11,17,0,0
2021-10-31 10:00:00,51808.2,12.1,31,10,10,6,0
2021-04-21 13:00:00,67962.1,13.8,21,4,13,2,0
2021-10-13 20:00:00,67281.0,7.1,13,10,20,2,0
2021-12-27 21:00:00,57256.4,2.3,27,12,21,0,0
2021-05-19 11:00:00,66261.0,11.2,19,5,11,2,0
2021-11-30 14:00:00,79172.6,3.6,30,11,14,1,0
2021-08-16 01:00:00,41408.3,17.5,16,8,1,0,0
2021-06-03 23:00:00,48787.5,17.3,3,6,23,3,0
2021-10-04 19:00:00,66093.5,12.6,4,10,19,0,0
2021-05-05 00:00:00,53382.5,7.9,5,5,0,2,0
2021-10-27 06:00:00,60439.4,7.8,27,10,6,2,0
2021-03-05 11:00:00,71577.6,2.3,5,3,11,4,0
2021-07-19 09:00:00,63808.6,17.3,19,7,9,0,0
2021-05-13 11:00:00,52624.0,12.0,13,5,11,3,1
2021-09-15 02:00:00,44529.4,16.2,15,9,2,2,0
2021-01-09 06:00:00,48794.4,-1.4,9,1,6,5,0
2021-12-31 04:00:00,42627.1,10.8,31,12,4,4,0
2021-09-16 08:00:00,64753.8,15.1,16,9,8,3,0
2021-01-29 01:00:00,53968.7,2.7,29,1,1,4,0
2021-09-17 08:00:00,63837.7,12.1,17,9,8,4,0
2021-04-18 09:00:00,48339.6,5.3,18,4,9,6,0
2021-12-16 21:00:00,65137.6,5.0,16,12,21,3,0
2021-02-21 07:00:00,46047.3,3.5,21,2,7,6,0
2021-12-14 02:00:00,51633.3,5.1,14,12,2,1,0
2021-05-15 15:00:00,51101.8,13.3,15,5,15,5,0
2021-09-06 18:00:00,59840.1,22.1,6,9,18,0,0
2021-12-04 23:00:00,54323.9,2.6,4,12,23,5,0
2021-05-13 13:00:00,51015.4,12.7,13,5,13,3,1
2021-06-12 06:00:00,43673.1,15.1,12,6,6,5,0
2021-04-29 12:00:00,68627.3,11.6,29,4,12,3,0
2021-12-29 16:00:00,57382.1,6.4,29,12,16,2,0
2021-11-03 21:00:00,61376.0,6.3,3,11,21,2,0
2021-11-03 07:00:00,64503.6,4.2,3,11,7,2,0
2021-08-15 14:00:00,48155.8,25.1,15,8,14,6,0
2021-05-28 22:00:00,53832.6,10.8,28,5,22,4,0
2021-10-18 18:00:00,65321.6,11.2,18,10,18,0,0
2021-09-20 02:00:00,40157.8,10.5,20,9,2,0,0
2021-03-05 19:00:00,69826.6,0.9,5,3,19,4,0
2021-03-16 18:00:00,68504.0,4.1,16,3,18,1,0
2021-02-05 14:00:00,69419.8,5.3,5,2,14,4,0
2021-06-17 04:00:00,47639.8,17.1,17,6,4,3,0
2021-09-12 15:00:00,47508.2,20.7,12,9,15,6,0
2021-10-05 12:00:00,69080.6,12.4,5,10,12,1,0
2021-04-02 05:00:00,41998.4,4.7,2,4,5,4,1
2021-03-25 01:00:00,50424.9,3.2,25,3,1,3,0
2021-01-26 19:00:00,73507.4,0.4,26,1,19,1,0
2021-02-25 05:00:00,54162.6,5.9,25,2,5,3,0
2021-04-19 04:00:00,45739.2,4.9,19,4,4,0,0
2021-01-26 16:00:00,70922.4,1.2,26,1,16,1,0
2021-07-06 03:00:00,45268.3,15.3,6,7,3,1,0
2021-05-14 20:00:00,53057.7,12.4,14,5,20,4,0
2021-04-27 12:00:00,66614.4,10.5,27,4,12,1,0
2021-02-07 18:00:00,64766.4,-2.1,7,2,18,6,0
2021-05-22 23:00:00,47053.8,9.5,22,5,23,5,0
2021-02-06 16:00:00,60736.8,2.1,6,2,16,5,0
2021-05-06 10:00:00,69983.3,6.7,6,5,10,3,0
2021-05-24 08:00:00,42632.2,9.8,24,5,8,0,1
2021-01-26 18:00:00,75301.1,0.6,26,1,18,1,0
2021-04-07 22:00:00,63479.5,1.2,7,4,22,2,0
2021-11-21 10:00:00,55438.7,5.2,21,11,10,6,0
2021-06-19 13:00:00,57356.5,28.2,19,6,13,5,0
2021-01-14 20:00:00,69014.7,-0.7,14,1,20,3,0
2021-05-08 18:00:00,52980.0,14.6,8,5,18,5,0
2021-07-23 10:00:00,64516.0,19.3,23,7,10,4,0
2021-05-29 12:00:00,55150.8,13.6,29,5,12,5,0
2021-12-20 04:00:00,49043.9,1.2,20,12,4,0,0
2021-09-13 20:00:00,61168.1,16.4,13,9,20,0,0
2021-10-21 21:00:00,64114.7,7.8,21,10,21,3,0
2021-06-03 04:00:00,44475.9,13.5,3,6,4,3,0
2021-12-20 17:00:00,69948.2,0.5,20,12,17,0,0
2021-01-25 15:00:00,70605.8,0.8,25,1,15,0,0
2021-03-04 01:00:00,51462.1,4.5,4,3,1,3,0
2021-01-07 06:00:00,57698.1,-0.3,7,1,6,3,0
2021-10-22 05:00:00,54382.0,5.3,22,10,5,4,0
2021-10-14 21:00:00,63839.0,9.7,14,10,21,3,0
2021-12-09 14:00:00,73763.7,1.5,9,12,14,3,0
2021-11-06 00:00:00,53029.1,5.4,6,11,0,5,0
2021-05-10 01:00:00,44947.1,17.0,10,5,1,0,0
2021-06-24 14:00:00,64680.3,18.7,24,6,14,3,0
2021-09-16 17:00:00,64302.9,17.1,16,9,17,3,0
2021-05-07 18:00:00,62714.1,8.9,7,5,18,4,0
2021-06-07 20:00:00,59368.6,18.7,7,6,20,0,0
2021-10-20 16:00:00,69100.3,17.2,20,10,16,2,0
2021-09-09 21:00:00,59196.6,19.0,9,9,21,3,0
2021-01-22 13:00:00,71605.9,6.3,22,1,13,4,0
2021-07-07 01:00:00,47926.4,16.3,7,7,1,2,0
2021-05-07 11:00:00,69357.5,6.2,7,5,11,4,0
2021-12-11 05:00:00,49530.6,-0.5,11,12,5,5,0
2021-12-15 15:00:00,72511.1,6.8,15,12,15,2,0
2021-11-12 11:00:00,69847.3,4.4,12,11,11,4,0
2021-09-09 18:00:00,62641.7,24.4,9,9,18,3,0
2021-04-25 16:00:00,46956.5,11.3,25,4,16,6,0
2021-02-09 11:00:00,75442.6,-6.6,9,2,11,1,0
2021-04-13 20:00:00,65868.8,4.4,13,4,20,1,0
2021-07-19 10:00:00,65759.8,18.2,19,7,10,0,0
2021-07-19 14:00:00,64242.7,20.9,19,7,14,0,0
2021-11-24 05:00:00,53963.6,2.7,24,11,5,2,0
2021-07-02 19:00:00,59583.0,19.6,2,7,19,4,0
2021-08-20 19:00:00,57488.7,20.2,20,8,19,4,0
2021-06-19 08:00:00,52953.8,22.3,19,6,8,5,0
2021-10-06 21:00:00,59491.1,9.5,6,10,21,2,0
2021-01-20 18:00:00,75159.9,5.4,20,1,18,2,0
2021-10-24 05:00:00,42089.5,2.0,24,10,5,6,0
2021-01-03 14:00:00,54882.4,0.9,3,1,14,6,0
2021-09-14 12:00:00,65997.0,20.6,14,9,12,1,0
2021-05-11 23:00:00,51955.9,12.1,11,5,23,1,0
2021-10-06 10:00:00,68285.6,10.8,6,10,10,2,0
2021-01-14 12:00:00,75269.3,0.1,14,1,12,3,0
2021-07-25 10:00:00,48715.5,20.5,25,7,10,6,0
2021-03-21 12:00:00,59447.4,4.3,21,3,12,6,0
2021-09-17 05:00:00,47917.4,12.1,17,9,5,4,0
2021-02-08 23:00:00,61632.8,-6.6,8,2,23,0,0
2021-12-19 21:00:00,56743.1,3.1,19,12,21,6,0
2021-05-09 06:00:00,41299.5,8.5,9,5,6,6,0
2021-04-11 17:00:00,51341.1,11.8,11,4,17,6,0
2021-12-13 12:00:00,71824.0,6.4,13,12,12,0,0
